"rec_ID","Age..range","Catalog.ID","Note.on.data","Note.on.methods","Note.on.country","Note.on.population","Contraceptive.use.ANY","Contraceptive.use.MODERN","Contraceptive.use.TRADITIONAL","Unmet","GEO.biases..unknown.direction.","Non.pregnant.and.other.positive.biases","Negative.bias","Population.type","age.cat.bias","Modern.method.bias","Folk.method.positive.bias","Absence.of.probing.questions.bias...1","ISO.code","Country","Start.year_Year","End.year_Year","Start.year","End.year","Source.name","Data.series.type","EXCLUDE1isyes","In.union","SE.logR.modern.nouse","SE.logR.trad.nouse","SE.logR.unmet.noneed","SE.modern","SE.trad","SE.unmet"
"1_4685_2008_NA","15-19",4685,NA,NA,NA,NA,23.4349407212617,19.7699640873466,3.66497663391515,7.03878217701097,NA,NA,NA,"MW","0",NA,NA,0,818,"Egypt",2008,2008,2008.16393442623,2008.49453551913,"2008 DHS","DHS",0,1,0.112282381,0.241959453,0.17948039,0.010212238,0.004148114,0.007426262
"1_4686_2011_NA","15-19",4686,NA,NA,NA,NA,16.1385332817073,12.2391613343879,3.89937194731938,25.692237932009,NA,NA,NA,"MW","0",NA,NA,0,120,"Cameroon",2011,2011,2011,2011.66301369863,"2011 DHS","DHS",0,1,0.137798344,0.190286286,0.112832464,0.007598909,0.00379959,0.009004575
"1_4687_2011_NA","15-19",4687,NA,NA,NA,NA,10.9591485869231,6.8671622805146,4.09198630640849,26.5300168439924,NA,NA,NA,"MW","0",NA,NA,0,384,"Côte d'Ivoire",2011,2012,2011.91506849315,2012.41256830601,"2011-2012 DHS","DHS",0,1,0.244243194,0.342617191,0.149985136,0.00493757,0.00424474,0.011572495
"1_4688_2008_NA","15-19",4688,NA,NA,NA,NA,13.6296481402076,7.63385343404886,5.99579470615872,61.7090868108259,NA,NA,NA,"MW","0",NA,NA,0,288,"Ghana",2008,2008,2008.66666666667,2008.91256830601,"2008 DHS","DHS",0,1,0.435328223,0.54553528,0.242812331,0.024872199,0.012811985,0.042404421
"1_4689_2008_NA","15-19",4689,NA,NA,NA,NA,22.5059832125645,19.5673953616904,2.93858785087409,29.6565441972034,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",2008,2009,2008.83333333333,2009.15890410959,"2008-2009 DHS","DHS",0,1,0.267280283,0.46822132,0.256391361,0.015791451,0.002483827,0.010006439
"1_4691_2008_NA","15-19",4691,NA,NA,NA,NA,24.6031948302275,16.4546535949932,8.14854123523433,26.8123314349222,NA,NA,NA,"MW","0",NA,NA,0,450,"Madagascar",2008,2009,2008.83333333333,2009.66301369863,"2008-2009 DHS","DHS",0,1,0.108001627,0.115341708,0.080175579,0.007582674,0.004696436,0.007586517
"1_4692_2010_NA","15-19",4692,NA,NA,NA,NA,28.8130876575841,26.3739456453762,2.43914201220787,25.2348161004341,NA,NA,NA,"MW","0",NA,NA,0,454,"Malawi",2010,2010,2010.41369863014,2010.91232876712,"2010 DHS","DHS",0,1,0.090830607,0.238266732,0.092462433,0.010807537,0.003393763,0.009081641
"1_4695_2008_NA","15-19",4695,NA,NA,NA,NA,2.99555383475723,2.38533351924347,0.610220315513766,18.0073947917188,NA,NA,NA,"MW","0",NA,NA,0,566,"Nigeria",2008,2008,2008.41530054645,2008.8306010929,"2008 DHS","DHS",0,1,0.178506395,0.345101993,0.066223186,0.002377686,0.000835,0.007115646
"1_4697_2009_NA","15-19",4697,NA,NA,NA,NA,14.86808048126,11.9561991985821,2.91188128267785,16.2763941603583,NA,NA,NA,"MW","0",NA,NA,0,834,"United Republic of Tanzania",2009,2010,2009.91506849315,2010.41095890411,"2010 DHS","DHS",0,1,0.214334923,0.424043449,0.189216841,0.009801934,0.00501024,0.009961595
"1_4698_2009_NA","15-19",4698,NA,NA,NA,NA,26.9610543320819,15.9218815695113,11.0391727625705,8.35074044224628,NA,NA,NA,"MW","0",NA,NA,0,400,"Jordan",2009,2009,2009.74794520548,2009.99726027397,"2009 DHS Interim","National survey",0,1,0.355928571,0.30815628,0.358666366,0.044247959,0.024359059,0.024763449
"1_4699_2009_NA","15-19",4699,NA,NA,NA,NA,15.0100853745902,9.58714112154042,5.42294425304979,36.8722392256699,NA,NA,NA,"MW","0",NA,NA,0,462,"Maldives",2009,2009,2009,2009.8301369863,"2009 DHS","DHS",0,1,0.394780641,0.531226984,0.252573358,0.022799275,0.025435857,0.053865668
"1_4700_2008_NA","15-19",4700,NA,NA,NA,NA,25.9115111879663,14.3474162683992,11.5640949195671,33.7395562828419,NA,NA,NA,"MW","0",NA,NA,0,608,"Philippines",2008,2008,2008.58196721311,2008.74590163934,"2008 DHS","DHS",0,1,0.18135614,0.19402651,0.141021348,0.022175945,0.01975004,0.029168172
"1_4701_2009_NA","15-19",4701,NA,NA,NA,NA,29.7592210185195,29.7592210185195,0,34.9230517748752,NA,NA,NA,"MW","0",NA,NA,0,328,"Guyana",2009,2009,2009.16164383562,2009.57808219178,"2009 DHS","DHS",0,1,0.239799084,NA,0.267528925,0.033068953,0,0.017128979
"1_4702_2009_NA","15-19",4702,NA,NA,NA,NA,58.3489948383132,40.8938554618337,17.4551393764795,26.5556152430627,NA,NA,NA,"MW","0",NA,NA,0,604,"Peru",2009,2009,2009.16164383562,2009.91232876712,"2009 DHS","DHS",0,1,0.12576209,0.146346072,0.161328162,0.0068176,0.008577408,0.005780988
"1_49_2007_NA","15-19",49,NA,NA,NA,NA,45.83124182656,43.8352003607007,1.99604146585927,27.2083372550623,NA,NA,NA,"MW","0",NA,NA,0,214,"Dominican Republic",2007,2007,2007.16164383562,2007.6602739726,"2007 DHS","DHS",0,1,0.089718356,0.269735568,0.120348117,0.021983067,0.005257966,0.019633217
"1_4945_2009_NA","15-19",4945,NA,NA,NA,NA,60.5317141709126,55.051469084936,5.48024508597666,23.6522023297576,NA,NA,NA,"MW","0",NA,NA,0,170,"Colombia",2009,2010,2009.83287671233,2010.91232876712,"2010 DHS","DHS",0,1,0.071351421,0.149522936,0.107509036,0.005208185,0.002123889,0.002928185
"1_4947_2009_NA","15-19",4947,NA,NA,NA,NA,28.1861927166058,26.7909586394323,1.39523407717342,29.6436707528274,NA,NA,NA,"MW","0",NA,NA,0,426,"Lesotho",2009,2010,2009.74794520548,2010.08219178082,"2009 DHS","DHS",0,1,0.139423505,0.580977653,0.146367298,0.015975371,0.002399769,0.013407735
"1_4948_2009_NA","15-19",4948,NA,NA,NA,NA,7.85112533526627,6.8123640455078,1.03876128975847,27.3957337860199,NA,NA,NA,"MW","0",NA,NA,0,626,"Timor-Leste",2009,2010,2009.58082191781,2010.15890410959,"2009-2010 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_4950_2010_NA","15-19",4950,NA,NA,NA,NA,10.1486716133212,8.08761385176436,2.06105776155687,18.7857412557588,NA,NA,NA,"MW","0",NA,NA,0,108,"Burundi",2010,2011,2010.58082191781,2011.08219178082,"2010 DHS","DHS",0,1,0.377070008,0.496934015,0.184306923,0.008766754,0.005184373,0.009588006
"1_4951_2010_NA","15-19",4951,NA,NA,NA,NA,27.0652588458452,18.8431044368132,8.22215440903193,16.0160661736694,NA,NA,NA,"MW","0",NA,NA,0,116,"Cambodia",2010,2011,2010.49589041096,2011.08219178082,"2010 DHS","DHS",0,1,0.172876242,0.237483955,0.171652293,0.011214189,0.006960097,0.00550718
"1_4984_2012_NA","15-19",4984,NA,NA,NA,NA,28.69918319,27.02579734,1.673385847,11.2,NA,NA,NA,"MW","0",NA,NA,1,12,"Algeria",2012,2013,2012.80327868852,2013.08219178082,"2012-2013 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_4986_2012_NA","15-19",4986,NA,NA,NA,NA,54.69812009,51.40895278,3.289167306,37.3,NA,NA,NA,"MW","0",NA,NA,1,52,"Barbados",2012,2012,2012.3306010929,2012.8306010929,"2012 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_4987_2012_NA","15-19",4987,"Figures are based on 25-49 unweighted cases.",NA,NA,NA,NA,NA,NA,15.1,NA,NA,NA,"MW","0",NA,NA,1,112,"Belarus",2012,2012,2012.23770491803,2012.5,"2012 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_4988_2011_NA","15-19",4988,NA,NA,NA,NA,35.68922722,33.83875812,1.8504691,30.8,NA,NA,NA,"MW","0",NA,NA,1,84,"Belize",2011,2011,2011.44657534247,2011.59178082192,"2011 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_4989_2010_NA","15-19",4989,NA,NA,NA,NA,30.19457183,30.19457183,0,27.4,NA,NA,NA,"MW","0",NA,NA,1,64,"Bhutan",2010,2010,2010.24657534247,2010.64383561644,"2010 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_4991_2010_NA","15-19",4991,NA,NA,NA,NA,13.44148001,9.289285444,4.152194563,26.6,NA,NA,NA,"MW","0",NA,NA,1,140,"Central African Republic",2010,2011,2010.47123287671,2011.01643835616,"2010 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_4992_2010_NA","15-19",4992,NA,NA,NA,NA,4.396713762,3.792586747,0.604127015,25.1,NA,NA,NA,"MW","0",NA,NA,1,148,"Chad",2010,2010,2010.11506849315,2010.41095890411,"2010 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_4993_2011_NA","15-19",4993,NA,NA,NA,NA,64.05323361,64.05323361,0,19.7,NA,NA,NA,"MW","0",NA,NA,1,188,"Costa Rica",2011,2011,2011.73424657534,2011.90410958904,"2011 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_4994_2010_NA","15-19",4994,NA,NA,NA,NA,66.95698767,66.95698767,0,11.2,NA,NA,NA,"MW","0",NA,NA,1,192,"Cuba",2010,2011,2010.83287671233,2011.32602739726,"2010-2011 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_4996_2010_NA","15-19",4996,NA,NA,NA,NA,12.85593597,4.517729339,8.338206628,26.1,NA,NA,NA,"MW","0",NA,NA,1,180,"Dem. Rep. of the Congo",2010,2010,2010.10410958904,2010.31506849315,"2010 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_5000_2011_NA","15-19",5000,NA,NA,NA,NA,17.04184437,12.84790277,4.193941602,61.6,NA,NA,NA,"MW","0",NA,NA,1,288,"Ghana",2011,2011,2011.66575342466,2011.99726027397,"2011 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_5002_2010_NA","15-19",5002,NA,NA,NA,NA,7.4,7,0.4,5.8,NA,NA,NA,"MW","0",NA,NA,0,624,"Guinea-Bissau",2010,2010,2010.19178082192,2010.52328767123,"2010 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_5006_2010_NA","15-19",5006,NA,NA,NA,NA,19.18051059,18.44936418,0.731146402,20.6,NA,NA,NA,"MW","0",NA,NA,1,398,"Kazakhstan",2010,2011,2010.83287671233,2011.08219178082,"2010-2011 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_5012_2011_NA","15-19",5012,NA,NA,NA,NA,8.7,6.9,1.8,34.7,NA,NA,NA,"MW","0",NA,NA,1,478,"Mauritania",2011,2011,2011.46849315068,2011.7698630137,"2011 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_5013_2012_NA","15-19",5013,NA,NA,NA,NA,45.34164107,35.80684304,9.534798031,23.4,NA,NA,NA,"MW","0",NA,NA,0,498,"Republic of Moldova",2012,2012,2012.29234972678,2012.49453551913,"2012 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_5014_2010_NA","15-19",5014,NA,NA,NA,NA,51.73568615,51.73568615,0,14.4,NA,NA,NA,"MW","0",NA,NA,1,496,"Mongolia",2010,2010,2010.58904109589,2010.62739726027,"2010-2011 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_5018_2011_NA","15-19",5018,NA,NA,NA,NA,3.534248362,2.577278844,0.956969518,12.7,NA,NA,NA,"MW","0",NA,NA,1,566,"Nigeria",2011,2011,2011.08493150685,2011.24383561644,"2011 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_5019_2010_NA","15-19",5019,NA,NA,NA,NA,14.61057566,7.763466122,6.84710954,21.7,NA,NA,NA,"MW","0",NA,NA,1,275,"State of Palestine",2010,2010,2010.32876712329,2010.74520547945,"2010 FHS-MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_5023_2013_NA","15-19",5023,NA,NA,NA,NA,34.5589182,28.60523047,5.953687723,43.19626986,NA,NA,NA,"MW","0",NA,NA,1,591,"Panama",2013,2013,2013,2013,"2013 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_5024_2010_NA","15-19",5024,"Figures are based on 25-49 unweighted cases.",NA,NA,NA,NA,NA,NA,7.2,NA,NA,NA,"MW","0",NA,NA,1,688,"Serbia",2010,2010,2010.83287671233,2010.99726027397,"2010 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_5025_2010_NA","15-19",5025,NA,NA,NA,NA,5.283059539,4.61105839,0.672001148,28.9,NA,NA,NA,"MW","0",NA,NA,1,694,"Sierra Leone",2010,2010,2010.74794520548,2010.99726027397,"2010 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_5027_2011_NA","15-19",5027,"Figures are based on 25-49 unweighted cases.",NA,NA,NA,NA,NA,NA,32.3,NA,NA,NA,"MW","0",NA,NA,1,662,"Saint Lucia",2011,2012,2011,2012,"2012 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_5030_2010_NA","15-19",5030,NA,NA,NA,NA,42.14726763,42.14726763,0,37,NA,NA,NA,"MW","0",NA,NA,0,740,"Suriname",2010,2010,2010.52328767123,2010.55342465753,"2010 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_5031_2010_NA","15-19",5031,NA,NA,NA,NA,NA,NA,NA,28.6,NA,NA,NA,"MW","0",NA,NA,1,748,"Eswatini",2010,2010,2010.61095890411,2010.90410958904,"2010 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_5034_2012_NA","15-19",5034,NA,NA,NA,NA,73.24916664,68.78473587,4.464430775,11.5,NA,NA,NA,"MW","0",NA,NA,1,764,"Thailand",2012,2012,2012.66666666667,2012.91256830601,"2012-2013 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_5036_2010_NA","15-19",5036,NA,NA,NA,NA,5.054492425,5.054492425,0,49.8,NA,NA,NA,"MW","0",NA,NA,1,768,"Togo",2010,2010,2010.67945205479,2010.84109589041,"2010 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_5037_2011_NA","15-19",5037,NA,NA,NA,NA,NA,NA,NA,30.6,NA,NA,NA,"MW","0",NA,NA,1,780,"Trinidad and Tobago",2011,2011,2011.81095890411,2011.84109589041,"2011 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_5040_2012_NA","15-19",5040,"Figures of unmet need are based on 25-49 unweighted cases.",NA,NA,NA,51.23834299,38.17225261,13.06609039,14.1,NA,NA,NA,"MW","0",NA,NA,0,804,"Ukraine",2012,2012,2012.74043715847,2012.99726775956,"2012 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_5043_2010_NA","15-19",5043,NA,NA,NA,NA,20.98703399,16.81282782,4.174206169,15.6,NA,NA,NA,"MW","0",NA,NA,1,704,"Viet Nam",2010,2011,2010.9095890411,2011.06849315068,"2010-2011 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_5046_2010_NA","15-19",5046,NA,NA,NA,NA,19.107027138705,3.12754408610611,15.9794830525988,26.9642442878632,NA,NA,NA,"MW","0",NA,NA,0,51,"Armenia",2010,2010,2010.74794520548,2010.99726027397,"2010 DHS","DHS",0,1,1.049562902,0.45121015,0.430488076,0.043172849,0.04547764,0.095236353
"1_5048_2011_NA","15-19",5048,NA,NA,NA,NA,47.1185385235477,42.3814594263179,4.73707909722982,17.0114856551677,NA,NA,NA,"MW","0",NA,NA,0,50,"Bangladesh",2011,2011,2011.49589041096,2011.99726027397,"2011 DHS","DHS",0,1,0.05810831,0.116119405,0.07817576,0.009538494,0.003434934,0.006929108
"1_5050_2011_NA","15-19",5050,NA,NA,NA,NA,36.1974958556767,26.3487946092898,9.84870124638694,34.7763190318892,NA,NA,NA,"MW","0",NA,NA,0,178,"Congo",2011,2012,2011.66575342466,2012.16120218579,"2011-2012 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_5052_2011_NA","15-19",5052,NA,NA,NA,NA,12.7,9.9,2.8,37.7,NA,NA,NA,"MW","0",NA,NA,0,226,"Equatorial Guinea",2011,2011,2011.49589041096,2011.91232876712,"2011 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_5053_2010_NA","15-19",5053,NA,NA,NA,NA,23.7563990916515,22.9706757586912,0.785723332960248,32.766668972585,NA,NA,NA,"MW","0",NA,NA,0,231,"Ethiopia",2010,2011,2010.91506849315,2011.41095890411,"2011 DHS","DHS",0,1,0.140866202,0.611687917,0.144280377,0.011976,0.000636,0.007120981
"1_5054_2012_NA","15-19",5054,NA,NA,NA,NA,24.942833537638,15.5587358728724,9.38409766476564,41.3603951816467,NA,NA,NA,"MW","0",NA,NA,0,266,"Gabon",2012,2012,2012,2012.41256830601,"2012 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_5056_2011_NA","15-19",5056,NA,NA,NA,NA,55.6571854645114,49.400928741318,6.25625672319347,17.6869829112858,NA,NA,NA,"MW","0",NA,NA,0,340,"Honduras",2011,2012,2011.66575342466,2012.57923497268,"2011-2012 DHS","DHS",0,1,0.07452166,0.142913266,0.108552875,0.005569983,0.00262185,0.004232101
"1_5062_2011_NA","15-19",5062,NA,NA,NA,NA,26.21178256,23.61649985,2.59528271,22.57904151,NA,NA,NA,"MW","0",NA,NA,0,418,"Lao People's Dem. Republic",2011,2012,2011.66575342466,2012.16120218579,"2011-2012 DHS-MICS Special","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_5064_2011_NA","15-19",5064,NA,NA,NA,NA,5.92729276670945,5.82770698588673,0.0995857808227164,23.1788377274911,NA,NA,NA,"MW","0",NA,NA,0,508,"Mozambique",2011,2011,2011.41369863014,2011.91232876712,"2011 DHS","DHS",0,1,0.151555666,0.715527285,0.089794765,0.004755677,5.61e-05,0.010356792
"1_5065_2011_NA","15-19",5065,NA,NA,NA,NA,17.5664624244879,14.4450250151205,3.12143740936741,41.6286682045077,NA,NA,NA,"MW","0",NA,NA,0,524,"Nepal",2011,2011,2011,2011.49315068493,"2011 DHS","DHS",0,1,0.141875686,0.244870091,0.111483916,0.01150158,0.003707691,0.016174845
"1_5066_2010_NA","15-19",5066,NA,NA,NA,NA,32.8767690741146,30.6455067911634,2.23126228295122,6.3620975696236,NA,NA,NA,"MW","0",NA,NA,0,646,"Rwanda",2010,2011,2010.66575342466,2011.24383561644,"2010 DHS","DHS",0,1,0.212005209,0.745314318,0.478869179,0.026607846,0.006715558,0.020033809
"1_5070_2012_NA","15-19",5070,NA,NA,NA,NA,2.36854125860316,1.81470324350607,0.55383801509709,12.7825176733583,NA,NA,NA,"MW","0",NA,NA,0,762,"Tajikistan",2012,2012,2012.49726775956,2012.74590163934,"2012 DHS","DHS",0,1,0.468690009,0.996620813,0.182615809,0.004492949,0.001094102,0.008606538
"1_5071_2013_NA","15-19",5071,NA,NA,NA,NA,8.35663171773918,7.65824338739222,0.698388330346959,41.6411094538753,NA,NA,NA,"MW","0",NA,NA,0,768,"Togo",2013,2014,2013.83287671233,2014.32602739726,"2013-2014 DHS","National survey",0,1,0.272442448,0.74641081,0.153635391,0.005136044,0.002584608,0.022135843
"1_5072_2011_NA","15-19",5072,NA,NA,NA,NA,13.9429956426745,13.0975556546862,0.845439987988359,31.3363599936321,NA,NA,NA,"MW","0",NA,NA,0,800,"Uganda",2011,2011,2011.41369863014,2011.99726027397,"2011 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_5073_2010_NA","15-19",5073,NA,NA,NA,NA,36.2143076889174,35.3845937857467,0.829713903170714,18.5412853613121,NA,NA,NA,"MW","0",NA,NA,0,716,"Zimbabwe",2010,2011,2010.66575342466,2011.24383561644,"2010-2011 DHS","DHS",0,1,0.145417093,0.579575982,0.138789037,0.008614394,0.000739,0.009324107
"1_5184_2008_NA","15-19",5184,NA,NA,NA,NA,40.2184344983492,17.7688571981888,22.4495773001604,16.0158583769496,NA,NA,NA,"MW","0",NA,NA,0,792,"Turkey",2008,2008,2008.74863387978,2008.93169398907,"2008 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_5274_2010_NA","15-19",5274,NA,NA,NA,NA,5.75790238318845,4.97035532933164,0.78754705385681,31.3539333314795,NA,NA,NA,"MW","0",NA,NA,0,686,"Senegal",2010,2011,2010.74794520548,2011.32602739726,"2010-2011 DHS","DHS",0,1,0.229205856,0.570579136,0.092883645,0.004646942,0.001090605,0.00833175
"1_5334_2011_NA","15-19",5334,NA,NA,NA,NA,21.00131396,11.11285951,9.888454448,7.6,NA,NA,NA,"MW","0",NA,NA,1,368,"Iraq",2011,2011,2011.11780821918,2011.20821917808,"2011 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_5339_2012_NA","15-19",5339,NA,NA,NA,NA,27.5273369229727,21.8195756523778,5.70776127059495,12.4949754207324,NA,NA,NA,"MW","0",NA,NA,0,400,"Jordan",2012,2012,2012.66666666667,2012.99726775956,"2012 DHS","DHS",0,1,0.271045749,0.309450276,0.32671401,0.047505309,0.008116521,0.029739755
"1_5353_2010_NA","15-19",5353,NA,NA,NA,NA,37.8,35.2,2.59999999999999,10.5,NA,NA,NA,"MW","0",NA,NA,0,504,"Morocco",2010,2011,2010.83287671233,2011.24383561644,"2011 ENPSF","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_5355_2010_NA","15-19",5355,NA,NA,NA,NA,4.829464141,4.417770369,0.411693772,19.3,NA,NA,NA,"MW","0",NA,NA,0,729,"Sudan",2010,2010,2010.49589041096,2010.91232876712,"2010 MICS-HHS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_5373_2011_NA","15-19",5373,NA,NA,NA,NA,60.6556513376927,44.3848531944654,16.2707981432272,26.5321615394915,NA,NA,NA,"MW","0",NA,NA,0,604,"Peru",2011,2011,2011.16164383562,2011.99726027397,"2011 DHS","DHS",0,1,0.125327419,0.177955324,0.2068062,0.015536528,0.012748823,0.016240556
"1_5399_2009_NA","15-19",5399,NA,NA,NA,NA,12.5,8,4.5,13,NA,NA,NA,"MW","0",NA,NA,0,760,"Syrian Arab Republic",2009,2009,2009,2009,"2009 FHS","PAPFAM",0,1,NA,NA,NA,NA,NA,NA
"1_5413_2012_NA","15-19",5413,NA,NA,NA,NA,7.02540531437961,5.9165305475428,1.10887476683681,13.0791964316416,NA,NA,NA,"MW","0",NA,NA,0,562,"Niger",2012,2012,2012.08469945355,2012.49453551913,"2012 DHS","DHS",0,1,0.15753767,0.336609196,0.103594253,0.00476751,0.000837,0.005546195
"1_5422_2012_NA","15-19",5422,NA,NA,NA,NA,2.77492959643918,2.55094975350269,0.22397984293649,23.3739557654582,NA,NA,NA,"MW","0",NA,NA,0,324,"Guinea",2012,2012,2012.41530054645,2012.8306010929,"2012 DHS","DHS",0,1,0.27102285,0.719870862,0.117489478,0.003795558,0.000395,0.008635877
"1_5444_2009_NA","15-19",5444,NA,NA,NA,NA,1.7,0,1.7,34.5,NA,NA,NA,"MW","0",NA,NA,0,296,"Kiribati",2009,2009,2009.71232876712,2009.96164383562,"2009 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_5447_2013_NA","15-19",5447,NA,NA,NA,NA,2.10891494882274,1.15175197784395,0.957162970978791,13.0538034194116,NA,NA,NA,"MW","0",NA,NA,0,566,"Nigeria",2013,2013,2013.08493150685,2013.49315068493,"2013 DHS","DHS",0,1,0.244749179,0.261251696,0.073651635,0.001703834,0.00115482,0.004595
"1_5451_2012_NA","15-19",5451,NA,NA,NA,NA,25.6410887182423,23.9999931622369,1.6410955560054,56.5695435724592,NA,NA,NA,"MW","0",NA,NA,0,332,"Haiti",2012,2012,2012,2012.49453551913,"2012 DHS","DHS",0,1,0.161389985,0.453661209,0.152497199,0.017839448,0.005311174,0.016877917
"1_5457_2012_NA","15-19",5457,NA,NA,NA,NA,5.15089821922283,5.15089821922283,0,9.65163042934398,NA,NA,NA,"MW","0",NA,NA,0,417,"Kyrgyzstan",2012,2012,2012.58196721311,2012.99726775956,"2012 DHS","DHS",0,1,0.348516679,NA,0.25642043,0.011682705,0,0.008180153
"1_5458_2012_NA","15-19",5458,NA,NA,NA,NA,48.0534315827812,47.6416525337358,0.411779049045413,6.67547728411004,NA,NA,NA,"MW","0",NA,NA,0,360,"Indonesia",2012,2012,2012.3306010929,2012.57923497268,"2012 DHS Special","National survey",0,1,NA,NA,NA,NA,NA,NA
"1_5459_2012_NA","15-19",5459,NA,NA,NA,NA,19.6557216971883,13.4587523389513,6.19696935823698,47.3903987589772,NA,NA,NA,"MW","0",NA,NA,0,174,"Comoros",2012,2012,2012.58196721311,2012.99726775956,"2012 DHS","DHS",0,1,0.231284427,0.382526865,0.174010136,0.017636796,0.006142492,0.015294675
"1_5460_2012_NA","15-19",5460,NA,NA,NA,NA,6.71562646982194,6.50090675747741,0.214719712344523,23.3240158844893,NA,NA,NA,"MW","0",NA,NA,0,466,"Mali",2012,2013,2012.86612021858,2013.09589041096,"2012-2013 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_5461_2012_NA","15-19",5461,NA,NA,NA,NA,10.3246072997712,6.88951781858671,3.4350894811845,14.8849395795035,NA,NA,NA,"MW","0",NA,NA,0,586,"Pakistan",2012,2013,2012.74863387978,2013.32602739726,"2012-2013 DHS","DHS",0,1,0.235322144,0.287954366,0.176083811,0.008702646,0.006726591,0.010158905
"1_5462_2013_NA","15-19",5462,NA,NA,NA,NA,3.31125458704425,2.19926641504953,1.11198817199472,16.8731028589373,NA,NA,NA,"MW","0",NA,NA,0,270,"Gambia",2013,2013,2013.08493150685,2013.32602739726,"2013 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_5469_2013_NA","15-19",5469,NA,NA,NA,NA,13.2042882792912,13.2042882792912,0,46.5979894636694,NA,NA,NA,"MW","0",NA,NA,0,430,"Liberia",2013,2013,2013.16164383562,2013.57808219178,"2013 DHS","DHS",0,1,0.26270493,NA,0.151826413,0.010350189,0,0.016261899
"1_5490_2012_NA","15-19",5490,NA,NA,NA,NA,3.30394071295392,2.84542172019828,0.458518992755639,31.1379080500128,NA,NA,NA,"MW","0",NA,NA,0,686,"Senegal",2012,2013,2012.66666666667,2013.49315068493,"2012-2013 DHS","DHS",0,1,0.287337065,0.77677859,0.15591912,0.003004236,0.001057951,0.021480848
"1_5503_2014_NA","15-19",5503,NA,NA,NA,NA,28.59342722,28.50419974,0.089227475,29.78618083,NA,NA,NA,"MW","0",NA,NA,0,231,"Ethiopia",2014,2014,2014,2014.24383561644,"2014 PMA-R1","PMA",0,1,0.201047217,1.01224863,0.261765878,0.025707417,0.000127,0.015831821
"1_5550_2009_NA","15-19",5550,NA,NA,NA,NA,44.7,NA,NA,24.6,NA,NA,NA,"MW","0",NA,NA,0,484,"Mexico",2009,2009,2009.49589041096,2009.52054794521,"2009 ENADID","National survey",0,1,NA,NA,NA,NA,NA,NA
"1_5555_2012_NA","15-19",5555,NA,NA,NA,NA,66.5587832815543,50.6019402785617,15.9568430029926,19.3431420016935,NA,NA,NA,"MW","0",NA,NA,0,604,"Peru",2012,2012,2012.16393442623,2012.99726775956,"2012 DHS","DHS",0,1,0.12061212,0.148627427,0.181336298,0.012847325,0.009088312,0.010863113
